node,node_type,label,degree,pagerank,genres
movie_60818,movie,Hogfather (Terry Pratchett's Hogfather) (2006),1,1.874161591656302e-05,Adventure|Fantasy|Thriller
movie_63222,movie,JCVD (2008),2,2.440834522854031e-05,Action|Drama|Thriller
movie_64249,movie,Shrek the Halls (2007),2,2.264691751699823e-05,Adventure|Animation|Comedy|Fantasy
movie_65133,movie,Blackadder Back & Forth (1999),2,2.4684244222059798e-05,Comedy
movie_68194,movie,"Damned United, The (2009)",2,2.2119179899567292e-05,Drama
movie_71129,movie,Green Lantern: First Flight (2009),1,1.874161591656302e-05,Action|Adventure|Animation|Fantasy|Sci-Fi
movie_72601,movie,Teenage Mutant Ninja Turtles: Turtles Forever (2009),1,1.874161591656302e-05,Action|Adventure|Animation|Comedy|Thriller
movie_74750,movie,[REC]² (2009),3,2.834288853131286e-05,Horror|Thriller
movie_77798,movie,"Nightmare on Elm Street, A (2010)",2,2.432662155171345e-05,Fantasy|Horror|Thriller
movie_82744,movie,Faster (2010),1,1.874161591656302e-05,Action|Crime|Drama
movie_84414,movie,All-Star Superman (2011),2,2.440834522854031e-05,Action|Adventure|Animation|Sci-Fi
movie_88515,movie,Blitz (2011),1,1.874161591656302e-05,Action|Crime|Thriller
movie_90603,movie,Batman: Year One (2011),3,2.908404280099468e-05,Action|Animation|Crime
movie_94160,movie,Dante's Inferno: An Animated Epic (2010),1,1.874161591656302e-05,Action|Animation|Fantasy
movie_94985,movie,Get the Gringo (2012),3,2.6761368020235956e-05,Action|Crime|Drama|Thriller
movie_95004,movie,Superman/Doomsday (2007) ,1,1.874161591656302e-05,Action|Animation
movie_95147,movie,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),2,2.440834522854031e-05,Action|Adventure|Animation|Children
movie_95149,movie,Superman/Batman: Public Enemies (2009),1,1.874161591656302e-05,Action|Animation|Fantasy
movie_95182,movie,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),2,2.440834522854031e-05,Action|Adventure|Animation|Sci-Fi
movie_95473,movie,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),1,1.874161591656302e-05,Action|Adventure|Animation
movie_95475,movie,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),2,2.440834522854031e-05,Action|Adventure|Animation
movie_95497,movie,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),2,2.440834522854031e-05,Action|Adventure|Animation
movie_96007,movie,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),1,1.874161591656302e-05,Action|Adventure|Animation
movie_96815,movie,V/H/S (2012),2,2.432662155171345e-05,Horror|Thriller
movie_97643,movie,[REC]³ 3 Génesis (2012),2,2.432662155171345e-05,Horror|Thriller
movie_97785,movie,Silent Hill: Revelation 3D (2012),1,1.874161591656302e-05,Horror|Mystery|Thriller
movie_101739,movie,Evil Dead (2013),2,2.432662155171345e-05,Horror
movie_102058,movie,Hulk Vs. (2009),1,1.874161591656302e-05,Animation
movie_102084,movie,Justice League: Doom (2012) ,1,1.874161591656302e-05,Action|Animation|Fantasy
movie_103233,movie,LEGO Batman: The Movie - DC Heroes Unite (2013),1,1.874161591656302e-05,Action|Adventure|Animation
movie_103449,movie,Passion (2012),1,1.874161591656302e-05,Crime|Drama|Mystery|Thriller
movie_104141,movie,Batman: Mystery of the Batwoman (2003),1,1.874161591656302e-05,Action|Animation|Children|Crime
movie_104419,movie,Justice League: Crisis on Two Earths (2010),2,2.440834522854031e-05,Action|Animation|Sci-Fi
movie_104457,movie,You're Next (2011),2,2.432662155171345e-05,Horror|Thriller
movie_107723,movie,Highlander: The Search for Vengeance (2007),1,1.874161591656302e-05,Action|Adventure|Fantasy
movie_108795,movie,Wonder Woman (2009),1,1.874161591656302e-05,Action|Adventure|Animation|Fantasy
movie_113278,movie,Batman: Assault on Arkham (2014),1,1.874161591656302e-05,Action|Animation|Crime|Thriller
movie_134524,movie,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),1,1.874161591656302e-05,Documentary
movie_137863,movie,Dragon Ball Z: Resurrection of F (2015),1,1.874161591656302e-05,Action|Adventure|Animation|Fantasy
movie_152173,movie,Michael Jackson's Thriller (1983),1,1.874161591656302e-05,Horror
movie_161354,movie,Batman: The Killing Joke (2016),1,1.874161591656302e-05,Action|Animation|Crime|Drama
movie_162598,movie,Deepwater Horizon (2016),1,1.874161591656302e-05,Drama
movie_163056,movie,Shin Godzilla (2016),1,1.874161591656302e-05,Action|Adventure|Fantasy|Sci-Fi
movie_166558,movie,Underworld: Blood Wars (2016),1,1.874161591656302e-05,Action|Horror
movie_169982,movie,Power Rangers (2017),1,1.874161591656302e-05,Action|Adventure|Sci-Fi
movie_172497,movie,T2 3-D: Battle Across Time (1996),1,1.874161591656302e-05,(no genres listed)
movie_172875,movie,A Detective Story (2003),1,1.874161591656302e-05,Animation|Sci-Fi
movie_172881,movie,Final Flight of the Osiris (2003),1,1.874161591656302e-05,Action|Animation|Sci-Fi
movie_172887,movie,Kid's Story (2003),1,1.874161591656302e-05,Animation|Sci-Fi
movie_176935,movie,Geostorm (2017),1,1.874161591656302e-05,Action
movie_179119,movie,The Death of Stalin (2017),1,1.874161591656302e-05,Comedy
movie_182639,movie,The Second Renaissance Part II (2003),1,1.874161591656302e-05,Animation|Sci-Fi
movie_31435,movie,Rory O'Shea Was Here (Inside I'm Dancing) (2004),1,1.779002225101912e-05,Drama
movie_43376,movie,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),4,3.281623532739336e-05,Drama|War
movie_45074,movie,"Wild, The (2006)",1,1.779002225101912e-05,Adventure|Animation|Children|Comedy|Fantasy
movie_53326,movie,Them (Ils) (2006),1,1.779002225101912e-05,Horror
movie_55259,movie,"Seeker: The Dark Is Rising, The (2007)",1,1.779002225101912e-05,Action|Adventure|Drama|Fantasy
movie_63808,movie,"Class, The (Entre les murs) (2008)",2,2.3456751562996408e-05,Drama
movie_1003,movie,Extreme Measures (1996),3,2.9326014781791022e-05,Drama|Thriller
movie_4580,movie,Cyborg (1989),2,2.465031720933665e-05,Action|Sci-Fi
movie_4632,movie,"Package, The (1989)",2,2.465031720933665e-05,Action|Thriller
movie_8387,movie,Police Academy: Mission to Moscow (1994),5,3.873128428352796e-05,Comedy|Crime
movie_26764,movie,Captain America (1990),2,2.465031720933665e-05,Action|Fantasy|Sci-Fi|Thriller|War
movie_26765,movie,City Hunter (Sing si lip yan) (1993),2,2.456859353250979e-05,Action|Comedy|Romance
movie_46865,movie,Little Man (2006),1,1.8983587897359366e-05,Comedy
movie_47952,movie,"Covenant, The (2006)",1,1.8983587897359366e-05,Action|Horror|Thriller
movie_48598,movie,Infamous (2006),2,2.4822972423867995e-05,Drama
movie_49647,movie,Charlotte's Web (2006),3,3.055736278618519e-05,Children|Comedy|Drama|Fantasy
movie_50003,movie,DOA: Dead or Alive (2006),2,2.465031720933665e-05,Action|Adventure
movie_52279,movie,Are We Done Yet? (2007),1,1.8983587897359366e-05,Comedy
movie_65685,movie,Inkheart (2008),5,3.489667985287639e-05,Adventure|Fantasy
movie_72696,movie,Old Dogs (2009),1,1.8983587897359366e-05,Comedy
movie_88356,movie,"Smurfs, The (2011)",4,3.438564729574661e-05,Animation|Children|Comedy
movie_91660,movie,"Darkest Hour, The (2011)",2,2.456859353250979e-05,Action|Horror|Sci-Fi|Thriller
movie_93139,movie,Mega Shark vs. Crocosaurus (2010),1,1.8983587897359366e-05,Action|Adventure|Horror
movie_95796,movie,Anaconda: The Offspring (2008),1,1.8983587897359366e-05,Action|Horror|Sci-Fi|Thriller
movie_100737,movie,Snitch (2013),1,1.8983587897359366e-05,Action|Drama|Thriller
movie_104074,movie,Percy Jackson: Sea of Monsters (2013),2,2.471797825967656e-05,Adventure|Children|Fantasy
movie_104076,movie,"Smurfs 2, The (2013)",4,3.438564729574661e-05,Animation|Children|Comedy
movie_112460,movie,Planes: Fire & Rescue (2014),2,2.492621620285614e-05,Adventure|Animation|Comedy
movie_114713,movie,Annabelle (2014),2,2.3010557592095422e-05,Horror
movie_116887,movie,Exodus: Gods and Kings (2014),2,2.492621620285614e-05,Action|Adventure|Drama
movie_122902,movie,Fantastic Four (2015),5,3.821833874652351e-05,Action|Adventure|Fantasy|Sci-Fi
movie_126482,movie,Strange Magic (2015),1,1.8983587897359366e-05,Animation|Children|Fantasy|Musical
movie_130686,movie,The Final Girls (2015),1,1.8983587897359366e-05,Comedy|Horror
movie_131934,movie,The Malibu Bikini Shop (1986),1,1.8983587897359366e-05,Comedy
movie_142372,movie,Our Brand Is Crisis (2015),2,2.492621620285614e-05,Comedy|Drama
movie_152079,movie,London Has Fallen (2016),2,2.471797825967656e-05,Action|Crime|Thriller
movie_158254,movie,Kindergarten Cop 2 (2016),1,1.8983587897359366e-05,Action|Comedy
movie_170289,movie,Species III (2004),1,1.8983587897359366e-05,Action|Horror|Sci-Fi
movie_2546,movie,"Deep End of the Ocean, The (1999)",2,2.4231887507350576e-05,Drama
movie_2669,movie,Pork Chop Hill (1959),2,2.29627782033294e-05,War
movie_2856,movie,I Saw What You Did (1965),1,1.843045339732709e-05,Thriller
movie_4276,movie,Lost in America (1985),2,2.2396115608943602e-05,Comedy
movie_4323,movie,"Horse Soldiers, The (1959)",1,1.843045339732709e-05,Adventure|War|Western
movie_4355,movie,Youngblood (1986),2,2.310615096978146e-05,Action|Drama
movie_206,movie,Unzipped (1995),2,2.2492065744751857e-05,Documentary
movie_363,movie,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",2,2.4002977123753307e-05,Documentary
movie_841,movie,"Eyes Without a Face (Yeux sans visage, Les) (1959)",2,2.2763746065576348e-05,Horror
movie_1161,movie,"Tin Drum, The (Blechtrommel, Die) (1979)",3,2.6731182552819292e-05,Drama|War
movie_1329,movie,Blood for Dracula (Andy Warhol's Dracula) (1974),2,2.474952289808192e-05,Horror
movie_1662,movie,Gang Related (1997),2,2.3259259469421652e-05,Crime
movie_1770,movie,B. Monkey (1998),2,2.4856245391260118e-05,Crime|Romance|Thriller
movie_1977,movie,Friday the 13th Part IV: The Final Chapter (1984),6,4.4287777321355854e-05,Horror
movie_2071,movie,And the Band Played On (1993),2,2.4856245391260118e-05,Drama
movie_2074,movie,"Night Porter, The (Portiere di notte, Il) (1974)",3,2.9669706435730595e-05,Crime|Drama|Romance
movie_2303,movie,Nashville (1975),5,3.430473437261776e-05,Drama|Musical
movie_2488,movie,Peeping Tom (1960),3,2.8899041090650646e-05,Drama|Horror|Thriller
movie_2632,movie,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",1,1.9189516079282833e-05,Adventure|Drama|Mystery
movie_3455,movie,Buddy Boy (1999),1,1.9189516079282833e-05,Drama|Thriller
movie_3587,movie,Inferno (1980),2,2.475365995817764e-05,Horror
movie_3680,movie,"Decline of Western Civilization Part II: The Metal Years, The (1988)",1,1.9189516079282833e-05,Documentary
movie_3765,movie,"Hot Spot, The (1990)",2,2.38652136517372e-05,Crime|Drama|Romance
movie_3813,movie,Interiors (1978),3,2.609216999680358e-05,Drama
movie_3838,movie,Phantasm III: Lord of the Dead (1994),1,1.9189516079282833e-05,Horror
movie_3865,movie,"Original Kings of Comedy, The (2000)",4,3.4067650053601975e-05,Comedy|Documentary
movie_3919,movie,Hellraiser III: Hell on Earth (1992),1,1.9189516079282833e-05,Horror
movie_4064,movie,Coffy (1973),1,1.9189516079282833e-05,Action|Crime|Thriller
movie_4065,movie,Foxy Brown (1974),1,1.9189516079282833e-05,Action|Crime|Drama
movie_4191,movie,Alfie (1966),4,3.315559203158077e-05,Comedy|Drama|Romance
movie_4278,movie,Triumph of the Will (Triumph des Willens) (1934),3,2.6659652399224345e-05,Documentary
movie_4289,movie,"City of Women, The (Città delle donne, La) (1980)",3,2.849037897610269e-05,Comedy|Drama
movie_4298,movie,Rififi (Du rififi chez les hommes) (1955),2,2.2693990187607833e-05,Crime|Film-Noir|Thriller
movie_4390,movie,Rape Me (Baise-moi) (2000),2,2.4002977123753307e-05,Crime|Drama|Thriller
movie_4392,movie,Alice (1990),3,3.042038927015493e-05,Comedy|Drama|Fantasy|Romance
movie_4393,movie,Another Woman (1988),1,1.9189516079282833e-05,Drama
movie_4408,movie,September (1987),1,1.9189516079282833e-05,Drama
movie_4409,movie,Shadows and Fog (1991),3,2.8706374371073122e-05,Comedy|Drama|Mystery|Thriller
movie_4426,movie,Kiss Me Deadly (1955),2,2.4002977123753307e-05,Film-Noir
movie_4429,movie,Moby Dick (1956),2,2.321289128778544e-05,Drama
movie_4441,movie,Game of Death (1978),3,2.8394379071297412e-05,Action
movie_4527,movie,"Night in the Life of Jimmy Reardon, A (1988)",2,2.38652136517372e-05,Comedy|Romance
movie_4552,movie,"Tetsuo, the Ironman (Tetsuo) (1988)",3,3.0488050320494838e-05,Action|Horror|Sci-Fi|Thriller
movie_4563,movie,Young Einstein (1988),3,3.0798873696756895e-05,Comedy
movie_4614,movie,Kickboxer (1989),1,1.9189516079282833e-05,Action
movie_4687,movie,Billy Liar (1963),1,1.9189516079282833e-05,Comedy
movie_4833,movie,"Changeling, The (1980)",3,2.8416582993512553e-05,Horror|Mystery|Thriller
movie_4985,movie,Sheena (1984),2,2.38652136517372e-05,Action|Adventure|Fantasy
movie_4988,movie,White Water Summer (1987),1,1.9189516079282833e-05,Adventure
movie_5121,movie,Stroszek (1977),1,1.9189516079282833e-05,Comedy|Drama
movie_5156,movie,"Big Doll House, The (1971)",1,1.9189516079282833e-05,Action
movie_5397,movie,Monkey Business (1952),2,2.5028900605791466e-05,Comedy|Sci-Fi
movie_5465,movie,All About Lily Chou-Chou (Riri Shushu no subete) (2001),1,1.9189516079282833e-05,Crime|Drama|Thriller
movie_5489,movie,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),1,1.9189516079282833e-05,Horror
movie_5515,movie,Songs From the Second Floor (Sånger från andra våningen) (2000),1,1.9189516079282833e-05,Drama
movie_5531,movie,Undisputed (2002),2,2.38652136517372e-05,Drama
movie_5780,movie,Polyester (1981),1,1.9189516079282833e-05,Comedy
movie_5974,movie,"Thief of Bagdad, The (1940)",1,1.9189516079282833e-05,Adventure|Fantasy
movie_5984,movie,"Story of O, The (Histoire d'O) (1975)",2,2.38652136517372e-05,Drama|Romance
movie_6035,movie,Pépé le Moko (1937),2,2.4856245391260118e-05,Crime|Drama|Romance
movie_6063,movie,May (2002),3,3.0613906240941895e-05,Drama|Horror
movie_6100,movie,"Midsummer Night's Sex Comedy, A (1982)",3,2.832788994447116e-05,Comedy|Romance
movie_6123,movie,Sunless (Sans Soleil) (1983),1,1.9189516079282833e-05,Documentary
movie_6184,movie,"Man Who Fell to Earth, The (1976)",4,3.250234263778108e-05,Drama|Sci-Fi
movie_6465,movie,Jubilee (1977),1,1.9189516079282833e-05,Drama
movie_6533,movie,"What's Up, Doc? (1972)",1,1.9189516079282833e-05,Comedy
movie_6577,movie,Kickboxer 2: The Road Back (1991),2,2.408558004618017e-05,Action|Drama
movie_6710,movie,Dummy (2002),4,3.303050440659233e-05,Comedy|Drama|Romance
movie_6748,movie,"Brood, The (1979)",1,1.9189516079282833e-05,Horror
movie_6885,movie,In the Cut (2003),3,2.8506543508664664e-05,Crime|Drama|Mystery|Romance|Thriller
movie_6918,movie,"Unvanquished, The (Aparajito) (1957)",2,2.5028900605791466e-05,Drama
movie_6981,movie,"Ordet (Word, The) (1955)",2,2.5028900605791466e-05,Drama
movie_7088,movie,Black Orpheus (Orfeu Negro) (1959),1,1.9189516079282833e-05,Drama|Romance
movie_7091,movie,Horse Feathers (1932),2,2.5132144384779607e-05,Comedy
movie_7102,movie,Dragnet (1987),4,3.663825822326553e-05,Comedy|Crime|Drama
movie_7116,movie,Diabolique (Les diaboliques) (1955),4,3.383430491653148e-05,Horror|Mystery|Thriller
movie_7205,movie,"Wind and the Lion, The (1975)",1,1.9189516079282833e-05,Adventure
movie_7301,movie,Diary of a Country Priest (Journal d'un curé de campagne) (1951),3,3.076329096810866e-05,Drama
movie_7328,movie,"Passion of Anna, The (Passion, En) (1969)",1,1.9189516079282833e-05,Drama
movie_7336,movie,"Damned, The (La Caduta degli dei) (1969)",1,1.9189516079282833e-05,Drama|War
movie_7386,movie,"Ten Commandments, The (1956)",4,3.214362159322819e-05,Adventure|Drama
movie_7394,movie,Those Magnificent Men in Their Flying Machines (1965),1,1.9189516079282833e-05,Action|Adventure|Comedy
movie_7450,movie,Laws of Attraction (2004),4,3.239323921065586e-05,Comedy|Romance
movie_7581,movie,"Fountainhead, The (1949)",2,2.5028900605791466e-05,Drama
movie_7616,movie,Body Double (1984),1,1.9189516079282833e-05,Mystery|Thriller
movie_7745,movie,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",1,1.9189516079282833e-05,Drama
movie_7749,movie,Weekend (a.k.a. Le Week-end) (Week End) (1967),1,1.9189516079282833e-05,Drama
movie_7895,movie,Bring Me the Head of Alfredo Garcia (1974),2,2.5132144384779607e-05,Crime|Drama|Thriller
movie_7936,movie,Shame (Skammen) (1968),1,1.9189516079282833e-05,Drama|War
movie_7938,movie,Winter Light (Nattvardsgästerna) (1963),1,1.9189516079282833e-05,Drama
movie_7939,movie,Through a Glass Darkly (Såsom i en spegel) (1961),1,1.9189516079282833e-05,Drama
movie_7951,movie,Nightbreed (1990),1,1.9189516079282833e-05,Fantasy|Horror
movie_7987,movie,Dolls (1987),1,1.9189516079282833e-05,Horror
movie_7993,movie,"Bucket Of Blood, A (1959)",1,1.9189516079282833e-05,Comedy|Horror
movie_8188,movie,Sansho the Bailiff (Sanshô dayû) (1954),1,1.9189516079282833e-05,Drama
movie_8195,movie,"Avventura, L' (Adventure, The) (1960)",2,2.475365995817764e-05,Drama|Mystery|Romance
movie_8196,movie,Beyond the Valley of the Dolls (1970),1,1.9189516079282833e-05,Comedy|Horror
movie_8239,movie,Viridiana (1961),1,1.9189516079282833e-05,Comedy|Drama
movie_8270,movie,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",2,2.475365995817764e-05,Comedy|Drama|Romance
movie_8290,movie,Mitchell (1975),2,2.5132144384779607e-05,Action|Crime
movie_8512,movie,Silent Movie (1976),1,1.9189516079282833e-05,Comedy
movie_8542,movie,"Day at the Races, A (1937)",3,3.097152891128824e-05,Comedy|Musical
movie_8596,movie,Revenge of the Pink Panther (1978),2,2.5132144384779607e-05,Comedy|Crime
movie_8670,movie,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",1,1.9189516079282833e-05,Crime|Horror|Mystery|Thriller
movie_25898,movie,Day of Wrath (Vredens dag) (1943),2,2.5028900605791466e-05,Drama
movie_25963,movie,"Young and the Damned, The (Olvidados, Los) (1950)",1,1.9189516079282833e-05,Crime|Drama
movie_26002,movie,Confidential Report (1955),1,1.9189516079282833e-05,Crime|Drama|Mystery|Thriller
movie_26052,movie,Pickpocket (1959),2,2.492390644160003e-05,Crime|Drama
movie_26124,movie,Robinson Crusoe on Mars (1964),1,1.9189516079282833e-05,Sci-Fi
movie_26151,movie,Au Hasard Balthazar (1966),2,2.5028900605791466e-05,Crime|Drama
movie_26231,movie,Performance (1970),1,1.9189516079282833e-05,Crime|Drama|Thriller
movie_26303,movie,Sisters (1973),1,1.9189516079282833e-05,Horror|Thriller
movie_26694,movie,Ju Dou (1990),1,1.9189516079282833e-05,Drama
movie_31590,movie,Hands Off the Loot (Touchez pas au grisbi) (1954),1,1.9189516079282833e-05,Crime|Drama|Thriller
movie_31737,movie,Bunny Lake Is Missing (1965),1,1.9189516079282833e-05,Mystery|Thriller
movie_32314,movie,Incident at Loch Ness (2004),1,1.9189516079282833e-05,Adventure|Comedy|Documentary
movie_32392,movie,800 Bullets (800 Balas) (2002),1,1.9189516079282833e-05,Comedy|Crime|Drama|Western
movie_33188,movie,Mischief (1985),1,1.9189516079282833e-05,Comedy|Romance
